"id","sessionid","sex","males","females","goattrac","impfa","impba","impku","impam","impin","impcr","impco","imphp","impha","prefa","preba","preku","pream","prein","precr","preco","prehp","preha","gfattrac","gbattrac","gkindunder","gambitious","gintelligent","gcreative","gconfident","gfunny","gpercfunny","partnerid","age","year"
16150048,"1615","M",3,3,5,7,7,7,2,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,6,6,6,5,6,NA,16151048,21.91666667,"16"
16150049,"1615","M",3,3,4,6,4,7,4,6,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,5,3,4,5,NA,16151048,23.5,"16"
16150049,"1615","M",3,3,5,6,4,7,4,6,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,6,5,5,5,5,NA,16151047,23.5,"16"
16150049,"1615","M",3,3,5,6,4,7,4,6,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,4,4,5,NA,16151046,23.5,"16"
16151046,"1615","F",3,3,5,4,3,7,6,5,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,6,5,6,5,NA,16150047,18.16666667,"16"
16151046,"1615","F",3,3,4,4,3,7,6,5,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,3,4,4,4,5,NA,16150048,18.16666667,"16"
16151046,"1615","F",3,3,3,4,3,7,6,5,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,6,6,3,6,NA,16150049,18.16666667,"16"
16151047,"1615","F",3,3,2,4,4,7,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,5,NA,16150048,18.08333333,"16"
16151047,"1615","F",3,3,3,4,4,7,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,2,5,2,2,5,NA,16150049,18.08333333,"16"
16151047,"1615","F",3,3,4,4,4,7,5,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,5,6,5,5,5,NA,16150047,18.08333333,"16"
16151048,"1615","F",3,3,2,6,5,7,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,6,6,3,6,NA,16150049,18.16666667,"16"
16151048,"1615","F",3,3,4,6,5,7,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,6,7,6,5,4,NA,16150047,18.16666667,"16"
16151048,"1615","F",3,3,2,6,5,7,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,4,4,5,3,4,NA,16150048,18.16666667,"16"
16160050,"1616","M",2,1,4,4,3,5,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,4,5,5,5,NA,16161049,18.41666667,"16"
16160051,"1616","M",2,1,6,6,6,7,7,6,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,6,6,4,6,5,NA,16161049,18.25,"16"
16161049,"1616","F",2,1,5,6,6,4,5,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,5,6,5,5,6,5,NA,16160051,17.83333333,"16"
16161049,"1616","F",2,1,5,6,6,4,5,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,4,5,4,5,6,NA,16160050,17.83333333,"16"
16170052,"1617","M",4,3,3,4,4,7,4,5,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,6,4,2,6,4,NA,16171050,22.41666667,"16"
16170052,"1617","M",4,3,4,4,4,7,4,5,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,4,3,3,6,NA,16171051,22.41666667,"16"
16170052,"1617","M",4,3,2,4,4,7,4,5,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,4,3,5,4,4,NA,16171052,22.41666667,"16"
16170053,"1617","M",4,3,5,5,3,6,2,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,4,5,4,5,5,NA,16171051,18,"16"
16170053,"1617","M",4,3,2,5,3,6,2,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,4,5,5,4,5,NA,16171052,18,"16"
16170053,"1617","M",4,3,2,5,3,6,2,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,5,5,6,5,5,NA,16171050,18,"16"
16170054,"1617","M",4,3,4,6,6,6,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,6,6,4,5,NA,16171052,19.25,"16"
16170054,"1617","M",4,3,4,6,6,6,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,3,5,3,5,NA,16171050,19.25,"16"
16170054,"1617","M",4,3,6,6,6,6,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,6,4,5,6,5,NA,16171051,19.25,"16"
16170055,"1617","M",4,3,5,6,7,7,7,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,6,5,6,4,4,5,NA,16171051,23.08333333,"16"
16170055,"1617","M",4,3,5,6,7,7,7,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,5,6,4,6,NA,16171052,23.08333333,"16"
16170055,"1617","M",4,3,5,6,7,7,7,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,5,5,6,6,NA,16171050,23.08333333,"16"
16171050,"1617","F",4,3,5,5,4,6,6,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,6,6,5,6,NA,16170052,19.25,"16"
16171050,"1617","F",4,3,6,5,4,6,6,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,5,5,4,6,5,NA,16170054,19.25,"16"
16171050,"1617","F",4,3,6,5,4,6,6,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,5,4,6,5,6,NA,16170053,19.25,"16"
16171050,"1617","F",4,3,4,5,4,6,6,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,4,7,7,4,5,NA,16170055,19.25,"16"
16171051,"1617","F",4,3,5,6,4,6,6,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,5,6,4,4,6,NA,16170053,19.08333333,"16"
16171051,"1617","F",4,3,5,6,4,6,6,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,6,6,5,5,NA,16170055,19.08333333,"16"
16171051,"1617","F",4,3,4,6,4,6,6,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,5,6,6,4,6,NA,16170052,19.08333333,"16"
16171051,"1617","F",4,3,5,6,4,6,6,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,6,6,5,4,6,5,NA,16170054,19.08333333,"16"
16171052,"1617","F",4,3,5,5,5,7,6,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,5,7,5,6,NA,16170054,21.58333333,"16"
16171052,"1617","F",4,3,5,5,5,7,6,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,6,6,6,5,7,NA,16170053,21.58333333,"16"
16171052,"1617","F",4,3,5,5,5,7,6,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,5,5,5,5,6,NA,16170055,21.58333333,"16"
16171052,"1617","F",4,3,5,5,5,7,6,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,6,5,5,6,6,NA,16170052,21.58333333,"16"
16180056,"1618","M",3,3,4,4,5,6,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,5,5,4,5,NA,16181054,18.25,"16"
16180056,"1618","M",3,3,5,4,5,6,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,5,5,5,5,NA,16181053,18.25,"16"
16180056,"1618","M",3,3,5,4,5,6,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,6,5,5,5,5,NA,16181055,18.25,"16"
16180057,"1618","M",3,3,5,6,5,7,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,6,5,5,6,NA,16181055,19.33333333,"16"
16180057,"1618","M",3,3,2,6,5,7,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,6,5,4,5,NA,16181054,19.33333333,"16"
16180057,"1618","M",3,3,5,6,5,7,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,7,6,6,6,NA,16181053,19.33333333,"16"
16180058,"1618","M",3,3,4,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,6,5,4,4,NA,16181053,25.66666667,"16"
16180058,"1618","M",3,3,3,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,4,5,5,5,NA,16181055,25.66666667,"16"
16180058,"1618","M",3,3,2,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,5,2,2,4,NA,16181054,25.66666667,"16"
16181053,"1618","F",3,3,5,6,6,7,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,6,5,7,5,5,NA,16180058,17.66666667,"16"
16181053,"1618","F",3,3,5,6,6,7,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,5,5,5,6,NA,16180056,17.66666667,"16"
16181053,"1618","F",3,3,6,6,6,7,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,6,7,6,6,6,NA,16180057,17.66666667,"16"
16181054,"1618","F",3,3,5,5,5,7,7,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,6,6,5,7,6,NA,16180056,18.5,"16"
16181054,"1618","F",3,3,5,5,5,7,7,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,6,5,4,4,NA,16180057,18.5,"16"
16181054,"1618","F",3,3,5,5,5,7,7,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,7,6,6,5,6,6,NA,16180058,18.5,"16"
16181055,"1618","F",3,3,6,4,4,6,6,5,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,7,5,6,NA,16180057,18.16666667,"16"
16181055,"1618","F",3,3,5,4,4,6,6,5,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,7,7,6,5,6,6,NA,16180058,18.16666667,"16"
16181055,"1618","F",3,3,4,4,4,6,6,5,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,4,5,5,5,NA,16180056,18.16666667,"16"
16190059,"1619","M",3,4,5,6,6,6,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,6,6,6,4,6,NA,16191057,18.58333333,"16"
16190059,"1619","M",3,4,5,6,6,6,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,6,7,5,5,6,NA,16191058,18.58333333,"16"
16190059,"1619","M",3,4,5,6,6,6,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,7,5,4,6,NA,16191059,18.58333333,"16"
16190059,"1619","M",3,4,5,6,6,6,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,6,5,5,6,6,NA,16191056,18.58333333,"16"
16190060,"1619","M",3,4,5,5,5,5,6,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,5,7,7,5,6,NA,16191058,17.91666667,"16"
16190060,"1619","M",3,4,4,5,5,5,6,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,4,6,6,4,7,NA,16191059,17.91666667,"16"
16190060,"1619","M",3,4,4,5,5,5,6,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,6,4,5,5,6,NA,16191056,17.91666667,"16"
16190060,"1619","M",3,4,3,5,5,5,6,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,5,4,4,4,5,NA,16191057,17.91666667,"16"
16190061,"1619","M",3,4,6,6,5,7,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,4,5,5,6,5,5,NA,16191059,19.33333333,"16"
16190061,"1619","M",3,4,4,6,5,7,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,4,4,5,5,NA,16191056,19.33333333,"16"
16190061,"1619","M",3,4,5,6,5,7,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,4,4,5,5,NA,16191057,19.33333333,"16"
16190061,"1619","M",3,4,5,6,5,7,6,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,6,6,5,5,5,NA,16191058,19.33333333,"16"
16191056,"1619","F",3,4,4,4,4,7,7,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,3,6,7,2,5,NA,16190061,19.08333333,"16"
16191056,"1619","F",3,4,7,4,4,7,7,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,7,6,7,7,6,NA,16190060,19.08333333,"16"
16191056,"1619","F",3,4,5,4,4,7,7,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,6,6,6,7,5,6,NA,16190059,19.08333333,"16"
16191057,"1619","F",3,4,5,5,4,7,7,7,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,5,5,4,6,NA,16190059,20.33333333,"16"
16191057,"1619","F",3,4,4,5,4,7,7,7,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,3,4,4,5,6,NA,16190061,20.33333333,"16"
16191057,"1619","F",3,4,4,5,4,7,7,7,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,6,4,6,6,4,NA,16190060,20.33333333,"16"
16191058,"1619","F",3,4,4,5,4,7,6,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,4,7,4,4,NA,16190060,17.75,"16"
16191058,"1619","F",3,4,5,5,4,7,6,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,4,6,4,6,5,6,NA,16190059,17.75,"16"
16191058,"1619","F",3,4,5,5,4,7,6,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,5,7,7,5,5,NA,16190061,17.75,"16"
16191059,"1619","F",3,4,5,5,5,6,6,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,6,6,6,5,6,NA,16190061,17.5,"16"
16191059,"1619","F",3,4,5,5,5,6,6,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,6,6,7,6,5,NA,16190060,17.5,"16"
16191059,"1619","F",3,4,4,5,5,6,6,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,4,4,4,4,5,NA,16190059,17.5,"16"
16200062,"1620","M",3,2,4,5,5,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,5,6,5,5,6,NA,16201060,18.16666667,"16"
16200062,"1620","M",3,2,6,5,5,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,6,6,7,6,5,NA,16201061,18.16666667,"16"
16200063,"1620","M",3,2,5,5,4,7,4,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,5,5,6,5,5,NA,16201060,21.5,"16"
16200063,"1620","M",3,2,6,5,4,7,4,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,5,5,5,5,NA,16201061,21.5,"16"
16200064,"1620","M",3,2,6,4,4,5,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,5,6,6,5,6,NA,16201061,18.41666667,"16"
16200064,"1620","M",3,2,3,4,4,5,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,6,4,2,5,NA,16201060,18.41666667,"16"
16201060,"1620","F",3,2,4,5,5,7,6,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,6,6,3,4,NA,16200062,19.16666667,"16"
16201060,"1620","F",3,2,4,5,5,7,6,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,6,4,4,4,NA,16200063,19.16666667,"16"
16201060,"1620","F",3,2,6,5,5,7,6,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,7,5,6,5,5,NA,16200064,19.16666667,"16"
16201061,"1620","F",3,2,6,5,6,6,5,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,5,6,6,4,6,NA,16200064,19.16666667,"16"
16201061,"1620","F",3,2,5,5,6,6,5,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,5,5,5,5,5,NA,16200062,19.16666667,"16"
16201061,"1620","F",3,2,4,5,6,6,5,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,5,5,4,5,NA,16200063,19.16666667,"16"
16210065,"1621","M",2,3,5,6,6,6,5,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,6,5,6,5,NA,16211063,18.08333333,"16"
16210065,"1621","M",2,3,6,6,6,6,5,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,6,6,6,6,5,6,NA,16211062,18.08333333,"16"
16210065,"1621","M",2,3,4,6,6,6,5,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,6,4,3,4,NA,16211064,18.08333333,"16"
16210066,"1621","M",2,3,6,5,4,5,2,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,6,6,5,5,5,5,NA,16211062,18.58333333,"16"
16210066,"1621","M",2,3,4,5,4,5,2,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,4,5,5,6,NA,16211064,18.58333333,"16"
16210066,"1621","M",2,3,5,5,4,5,2,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,6,4,5,5,6,NA,16211063,18.58333333,"16"
16211062,"1621","F",2,3,5,5,4,7,6,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,7,6,6,6,5,6,NA,16210066,17.83333333,"16"
16211062,"1621","F",2,3,6,5,4,7,6,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,7,5,6,6,6,NA,16210065,17.83333333,"16"
16211063,"1621","F",2,3,6,6,5,7,4,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,7,5,5,6,6,NA,16210065,18.66666667,"16"
16211063,"1621","F",2,3,4,6,5,7,4,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,6,4,4,5,NA,16210066,18.66666667,"16"
16211064,"1621","F",2,3,4,5,6,6,6,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,6,4,6,5,4,4,NA,16210066,17.75,"16"
16211064,"1621","F",2,3,6,5,6,6,6,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,5,6,6,5,NA,16210065,17.75,"16"
16220067,"1622","M",3,3,5,6,5,7,4,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,4,4,6,4,NA,16221065,18.41666667,"16"
16220067,"1622","M",3,3,5,6,5,7,4,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,3,3,4,6,NA,16221066,18.41666667,"16"
16220067,"1622","M",3,3,3,6,5,7,4,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,5,4,5,3,5,NA,16221067,18.41666667,"16"
16220068,"1622","M",3,3,6,4,3,7,5,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,4,4,5,5,4,6,NA,16221066,18.83333333,"16"
16220068,"1622","M",3,3,5,4,3,7,5,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,6,5,4,5,NA,16221067,18.83333333,"16"
16220068,"1622","M",3,3,6,4,3,7,5,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,6,6,5,6,6,NA,16221065,18.83333333,"16"
16220069,"1622","M",3,3,4,5,4,5,5,6,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,5,4,3,5,NA,16221067,18.25,"16"
16220069,"1622","M",3,3,5,5,4,5,5,6,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,4,6,3,4,NA,16221065,18.25,"16"
16220069,"1622","M",3,3,4,5,4,5,5,6,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,4,4,3,5,NA,16221066,18.25,"16"
16221065,"1622","F",3,3,4,5,4,7,5,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,5,6,3,4,5,NA,16220067,17.58333333,"16"
16221065,"1622","F",3,3,4,5,4,7,5,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,4,4,4,5,NA,16220069,17.58333333,"16"
16221065,"1622","F",3,3,3,5,4,7,5,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,5,4,4,3,5,NA,16220068,17.58333333,"16"
16221066,"1622","F",3,3,4,5,5,7,6,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,7,5,6,6,5,6,NA,16220068,18.41666667,"16"
16221066,"1622","F",3,3,5,5,5,7,6,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,7,6,6,7,7,NA,16220067,18.41666667,"16"
16221066,"1622","F",3,3,4,5,5,7,6,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,3,4,3,3,4,NA,16220069,18.41666667,"16"
16221067,"1622","F",3,3,5,5,5,6,4,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,6,6,5,6,NA,16220069,18.25,"16"
16221067,"1622","F",3,3,4,5,5,6,4,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,5,4,4,NA,16220068,18.25,"16"
16221067,"1622","F",3,3,5,5,5,6,4,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,6,6,6,6,6,NA,16220067,18.25,"16"
16230070,"1623","M",2,2,5,6,5,4,2,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,5,6,6,3,5,NA,16231068,17.91666667,"16"
16230070,"1623","M",2,2,3,6,5,4,2,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,3,4,4,5,6,NA,16231069,17.91666667,"16"
16230071,"1623","M",2,2,6,5,5,7,6,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,6,6,6,5,7,NA,16231069,19.83333333,"16"
16230071,"1623","M",2,2,6,5,5,7,6,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,7,7,6,6,6,7,NA,16231068,19.83333333,"16"
16231068,"1623","F",2,2,5,6,5,7,7,7,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,7,6,6,7,7,NA,16230070,19.5,"16"
16231068,"1623","F",2,2,4,6,5,7,7,7,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,5,5,5,4,6,NA,16230071,19.5,"16"
16231069,"1623","F",2,2,5,5,5,6,4,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,6,5,5,4,NA,16230071,17.58333333,"16"
16231069,"1623","F",2,2,5,5,5,6,4,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,5,5,5,5,5,NA,16230070,17.58333333,"16"
16240073,"1624","M",4,3,4,6,6,5,7,6,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,5,5,6,4,4,NA,16241070,18.75,"16"
16240073,"1624","M",4,3,3,6,6,5,7,6,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,5,6,6,2,5,NA,16241071,18.75,"16"
16240073,"1624","M",4,3,6,6,6,5,7,6,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,4,5,5,5,5,NA,16241072,18.75,"16"
16240074,"1624","M",4,3,5,6,6,6,5,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,4,5,5,4,4,5,NA,16241072,24.16666667,"16"
16240074,"1624","M",4,3,5,6,6,6,5,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,6,5,5,5,NA,16241070,24.16666667,"16"
16240074,"1624","M",4,3,2,6,6,6,5,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,3,4,2,3,3,NA,16241071,24.16666667,"16"
16240075,"1624","M",4,3,4,5,5,6,7,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,6,5,6,5,6,NA,16241071,23,"16"
16240075,"1624","M",4,3,6,5,5,6,7,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,5,6,6,6,7,NA,16241072,23,"16"
16240075,"1624","M",4,3,2,5,5,6,7,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,4,5,5,4,5,NA,16241070,23,"16"
16241070,"1624","F",4,3,6,5,4,7,7,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,5,7,7,5,7,NA,16240072,18.83333333,"16"
16241070,"1624","F",4,3,6,5,4,7,7,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,6,6,6,6,6,NA,16240073,18.83333333,"16"
16241070,"1624","F",4,3,4,5,4,7,7,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,5,4,4,4,NA,16240074,18.83333333,"16"
